img,z,conf_full1920,conf_sahi,conf_union
1692846994.010378,,0.3967,0.6213,0.6213
1692846994.042527,,0.3968,0.5993,0.5993
1692846994.078166,,0.45,0.5424,0.5424
1692846994.110288,,0.4226,0.5445,0.5445
1692846994.142254,,0.6002,0.4998,0.6002
1692846994.178177,,0.4802,0.5239,0.5239
1692846994.210194,,0.4518,0.5031,0.5031
1692846994.242285,,0.3428,0.551,0.551
1692846994.272997,,0.401,0.5371,0.5371
1692846994.305158,,0.4378,0.6121,0.6121
1692846994.336990,,0.4561,0.5179,0.5179
1692846994.373339,,0.3194,0.5614,0.5614
1692846994.405303,,0.4304,0.6019,0.6019
1692846994.437542,,0.4331,0.5162,0.5162
1692846994.473697,,0.4239,0.5177,0.5177
1692846994.505425,,0.4192,0.5051,0.5051
1692846994.537491,,0.4946,0.5525,0.5525
1692846994.573566,,0.5017,0.5842,0.5842
1692846994.605641,,0.4851,0.5455,0.5455
1692846994.637438,,0.4899,0.5068,0.5068
1692846994.673591,,0.3777,0.5071,0.5071
1692846994.705703,,0.4449,0.4964,0.4964
1692846994.737292,,0.3909,0.5946,0.5946
1692846994.773206,,0.4922,0.6613,0.6613
1692846994.805292,,0.5143,0.6036,0.6036
1692846994.873453,,0.4649,0.5629,0.5629
1692846994.905472,,0.4687,0.6055,0.6055
1692846994.937366,,0.3962,0.5964,0.5964
1692846994.973355,,0.2632,0.5907,0.5907
1692846995.005529,,0.3294,0.5197,0.5197
1692846995.037454,,0.4981,0.6108,0.6108
1692846995.073375,,0.5157,0.6143,0.6143
1692846995.105504,,0.5018,0.5954,0.5954
1692846995.137458,,0.5145,0.6083,0.6083
1692846995.173607,,0.4732,0.5422,0.5422
1692846995.206057,,0.4078,0.6518,0.6518
1692846995.237403,,0.6018,0.669,0.669
1692846995.273457,,0.4311,0.4951,0.4951
1692846995.305926,,0.399,0.4844,0.4844
1692846995.337438,,0.4062,0.5884,0.5884
1692846995.373369,,0.4647,0.5326,0.5326
1692846995.405331,,0.5054,0.5936,0.5936
1692846995.473284,,0.5174,0.4922,0.5174
1692846995.505442,,0.378,0.4035,0.4035
1692846995.537285,,0.4733,0.6148,0.6148
1692846995.573532,,0.4411,0.4966,0.4966
1692846995.605706,,0.5632,0.5886,0.5886
1692846995.637401,,0.5212,0.5943,0.5943
1692846995.673354,,0.5323,0.5724,0.5724
1692846995.705318,,0.5365,0.5692,0.5692
1692846995.737378,,0.51,0.5713,0.5713
1692846995.773496,,0.4077,0.5029,0.5029
1692846995.805305,,0.5107,0.6171,0.6171
1692846995.837342,,0.4957,0.5693,0.5693
1692846995.873195,,0.5486,0.5533,0.5533
1692846995.905315,,0.5637,0.5961,0.5961
1692846995.937267,,0.6055,0.5627,0.6055
1692846995.973336,,0.6052,0.6076,0.6076
1692846996.005474,,0.6148,0.5834,0.6148
1692846996.037349,,0.5888,0.5866,0.5888
1692846996.073354,,0.5472,0.5399,0.5472
1692846996.105507,,0.5545,0.648,0.648
1692846996.137376,,0.5512,0.5528,0.5528
1692846996.173181,,0.5943,0.5991,0.5991
1692846996.205517,,0.5829,0.6119,0.6119
1692846996.237458,,0.5493,0.5835,0.5835
1692846996.273551,,0.6168,0.6243,0.6243
1692846996.305392,,0.6161,0.5756,0.6161
1692846996.337384,,0.6016,0.5499,0.6016
1692846996.373439,,0.5889,0.573,0.5889
1692846996.405580,,0.5209,0.5439,0.5439
1692846996.437652,,0.529,0.5245,0.529
1692846996.473330,,0.489,0.497,0.497
1692846996.505359,,0.4427,0.6324,0.6324
1692846996.537496,,0.4578,0.5343,0.5343
1692846996.573345,,0.4647,0.569,0.569
1692846996.605364,,0.5848,0.5176,0.5848
1692846996.637939,,0.6107,0.5475,0.6107
1692846996.673416,,0.5875,0.5819,0.5875
1692846996.705389,,0.5863,0.5937,0.5937
1692846996.737351,,0.5521,0.6301,0.6301
1692846996.773286,,0.5146,0.5464,0.5464
1692846996.805412,,0.4744,0.5811,0.5811
1692846996.837595,,0.5103,0.6014,0.6014
1692846996.873378,,0.4836,0.5653,0.5653
1692846996.905245,,0.4733,0.6015,0.6015
1692846996.937242,,0.4485,0.5643,0.5643
1692846996.973376,,0.4322,0.5915,0.5915
1692846997.005398,,0.4376,0.5991,0.5991
1692846997.037337,,0.4175,0.6165,0.6165
1692846997.073450,,0.4904,0.5732,0.5732
1692846997.105428,,0.4791,0.554,0.554
1692846997.137376,,0.5062,0.641,0.641
1692846997.173513,,0.4714,0.5951,0.5951
1692846997.205472,,0.5129,0.5331,0.5331
1692846997.238769,,0.3599,0.4709,0.4709
1692846997.273284,,0.4872,0.5677,0.5677
1692846997.305702,,0.4062,0.5193,0.5193
1692846997.337443,,0.4492,0.4542,0.4542
1692846997.373401,,0.4573,0.542,0.542
1692846997.405624,,0.532,0.5444,0.5444
1692846997.437434,,0.5787,0.5761,0.5787
1692846997.473764,,0.574,0.6101,0.6101
1692846997.505412,,0.5189,0.5969,0.5969
1692846997.537429,,0.4562,0.5677,0.5677
1692846997.573289,,0.4444,0.5944,0.5944
1692846997.605406,,0.3841,0.5733,0.5733
1692846997.637424,,0.4018,0.5893,0.5893
1692846997.673335,,0.5541,0.6055,0.6055
1692846997.705360,,0.5786,0.6223,0.6223
1692846997.738428,,0.5741,0.6279,0.6279
1692846997.773352,,0.5612,0.5746,0.5746
1692846997.805432,,0.5446,0.5413,0.5446
1692846997.837413,,0.4509,0.6008,0.6008
1692846997.873578,,0.403,0.497,0.497
1692846997.905749,,0.4617,0.5336,0.5336
1692846997.937458,,0.57,0.626,0.626
1692846997.973434,,0.5959,0.5307,0.5959
1692846998.005391,,0.5759,0.5671,0.5759
1692846998.037489,,0.5117,0.6013,0.6013
1692846998.073386,,0.5715,0.6183,0.6183
1692846998.105308,,0.5579,0.6156,0.6156
1692846998.137242,,0.5003,0.6311,0.6311
1692846998.173311,,0.4394,0.5377,0.5377
1692846998.205520,,0.5527,0.5741,0.5741
1692846998.237376,,0.5563,0.5867,0.5867
1692846998.273481,,0.6272,0.6167,0.6272
1692846998.305436,,0.5368,0.6855,0.6855
1692846998.337458,,0.6158,0.5881,0.6158
1692846998.373341,,0.454,0.4937,0.4937
1692846998.405550,,0.4878,0.5882,0.5882
1692846998.437365,,0.4429,0.5471,0.5471
1692846998.473531,,0.5034,0.4491,0.5034
1692846998.505528,,0.5492,0.5997,0.5997
1692846998.537391,,0.5171,0.5874,0.5874
1692846998.573250,,0.5516,0.6099,0.6099
1692846998.605849,,0.4598,0.6084,0.6084
1692846998.637361,,0.3866,0.608,0.608
1692846998.673334,,0.4395,0.5543,0.5543
1692846998.705442,,0.4479,0.5786,0.5786
1692846998.737354,,0.4267,0.5229,0.5229
1692846998.773421,,0.4125,0.6036,0.6036
1692846998.805505,,0.5711,0.609,0.609
1692846998.837508,,0.6027,0.638,0.638
1692846998.873359,,0.5716,0.5824,0.5824
1692846998.907452,,0.4893,0.6125,0.6125
1692846998.937463,,0.406,0.5417,0.5417
1692846998.975042,,0.4849,0.5623,0.5623
1692846999.005417,,0.5298,0.4759,0.5298
1692846999.037426,,0.381,0.4175,0.4175
1692846999.073346,,0.2615,0.6217,0.6217
1692846999.105360,,0.5464,0.6066,0.6066
1692846999.137373,,0.5831,0.5812,0.5831
1692846999.173367,,0.5382,0.5931,0.5931
1692846999.205428,,0.4822,0.577,0.577
1692846999.237480,,0.5331,0.6208,0.6208
1692846999.273413,,0.4487,0.6495,0.6495
1692846999.305409,,0.4961,0.6038,0.6038
1692846999.337390,,0.4808,0.5849,0.5849
1692846999.373276,,0.5025,0.5724,0.5724
1692846999.405412,,0.578,0.5932,0.5932
1692846999.437468,,0.5865,0.609,0.609
1692846999.473432,,0.5684,0.6111,0.6111
1692846999.505561,,0.5804,0.5876,0.5876
1692846999.537459,,0.4131,0.5799,0.5799
1692846999.573575,,0.5312,0.6979,0.6979
1692846999.605491,,0.4266,0.5553,0.5553
1692846999.637552,,0.3948,0.5719,0.5719
1692846999.673548,,0.5397,0.5292,0.5397
1692846999.705525,,0.6015,0.6059,0.6059
1692846999.737480,,0.5851,0.6229,0.6229
1692846999.773556,,0.4412,0.6322,0.6322
1692846999.805549,,0.3948,0.5571,0.5571
1692846999.837415,,0.4234,0.6113,0.6113
1692846999.874244,,0.4051,0.7249,0.7249
1692846999.905478,,0.5136,0.6273,0.6273
1692846999.937448,,0.5559,0.5487,0.5559
1692846999.973650,,0.561,0.623,0.623
1692847000.005732,,0.5002,0.6325,0.6325
1692847000.037790,,0.5172,0.6463,0.6463
1692847000.073348,,0.5088,0.622,0.622
1692847000.106035,,0.4437,0.5597,0.5597
1692847000.138005,,0.2907,0.636,0.636
1692847000.173285,,0.4349,0.6096,0.6096
1692847000.205398,,0.3581,0.5952,0.5952
1692847000.237202,,0.3813,0.5096,0.5096
1692847000.273504,,0.4988,0.5989,0.5989
1692847000.306768,,0.3547,0.561,0.561
1692847000.337339,,0.4235,0.6568,0.6568
1692847000.373538,,0.4251,0.5109,0.5109
1692847000.405668,,0.4457,0.5598,0.5598
1692847000.437461,,0.4378,0.5392,0.5392
1692847000.473439,,0.4245,0.6249,0.6249
1692847000.505316,,0.4852,0.5786,0.5786
1692847000.537455,,0.5624,0.6847,0.6847
1692847000.573350,,0.498,0.662,0.662
1692847000.605465,,0.3642,0.5684,0.5684
1692847000.637408,,0.3626,0.5145,0.5145
1692847000.673607,,0.4115,0.5424,0.5424
1692847000.705513,,0.4259,0.669,0.669
1692847000.737468,,0.2744,0.5221,0.5221
1692847000.773297,,0.381,0.5299,0.5299
1692847000.805461,,0.3746,0.5124,0.5124
1692847000.837386,,0.3384,0.6112,0.6112
1692847000.873368,,0.4097,0.5751,0.5751
1692847000.905607,,0.5292,0.6277,0.6277
1692847000.937489,,0.524,0.6061,0.6061
1692847000.973299,,0.437,0.5724,0.5724
1692847001.005395,,0.4261,0.5856,0.5856
1692847001.037465,,0.3254,0.5917,0.5917
1692847001.073505,,0.3743,0.5785,0.5785
1692847001.105400,,0.3478,0.628,0.628
1692847001.137360,,0.4778,0.676,0.676
1692847001.173355,,0.4116,0.5147,0.5147
1692847001.205559,,0.4206,0.5551,0.5551
1692847001.237484,,0.4529,0.6385,0.6385
1692847001.273352,,0.3681,0.5057,0.5057
1692847001.305420,,0.3293,0.6856,0.6856
1692847001.337447,,0.4281,0.5347,0.5347
1692847001.373374,,0.3824,0.6277,0.6277
1692847001.405485,,0.4052,0.4887,0.4887
1692847001.437385,,0.3831,0.5387,0.5387
1692847001.473351,,0.3796,0.5972,0.5972
1692847001.505474,,0.3868,0.5353,0.5353
1692847001.537437,,0.4609,0.4462,0.4609
1692847001.573375,,0.4363,0.6251,0.6251
1692847001.605465,,0.3983,0.4485,0.4485
1692847001.637447,,0.4789,0.4922,0.4922
1692847001.673621,,0.5291,0.5787,0.5787
1692847001.705430,,0.6027,0.6504,0.6504
1692847001.737416,,0.3913,0.4744,0.4744
1692847001.773527,,0.3809,0.5581,0.5581
1692847001.805565,,0.4436,0.563,0.563
1692847001.837251,,0.3878,0.5549,0.5549
1692847001.873297,,0.3791,0.6002,0.6002
1692847001.905420,,0.4577,0.5919,0.5919
1692847001.937343,,0.4454,0.5798,0.5798
1692847001.973302,,0.49,0.5676,0.5676
1692847002.005443,,0.438,0.564,0.564
1692847002.037481,,0.6272,0.7064,0.7064
1692847002.073291,,0.4952,0.5579,0.5579
1692847002.105803,,0.5117,0.6328,0.6328
1692847002.137530,,0.4576,0.695,0.695
1692847002.173753,,0.5005,0.5801,0.5801
1692847002.205430,,0.513,0.5682,0.5682
1692847002.237505,,0.514,0.562,0.562
1692847002.273449,,0.4722,0.5713,0.5713
1692847002.305593,,0.4973,0.5538,0.5538
1692847002.337552,,0.5044,0.5989,0.5989
1692847002.373725,,0.5591,0.5554,0.5591
1692847002.405753,,0.4748,0.6054,0.6054
1692847002.437876,,0.5316,0.623,0.623
1692847002.473606,,0.4814,0.563,0.563
1692847002.506129,,0.3226,0.5906,0.5906
1692847002.538162,,0.4874,0.5838,0.5838
1692847002.573269,,0.42,0.5871,0.5871
1692847002.605464,,0.407,0.641,0.641
1692847002.637457,,0.389,0.5745,0.5745
1692847002.673146,,0.4262,0.5431,0.5431
1692847002.705463,,0.4749,0.5877,0.5877
1692847002.737514,,0.4125,0.5703,0.5703
1692847002.773266,,0.4865,0.5644,0.5644
1692847002.805406,,0.4727,0.553,0.553
1692847002.837563,,0.3434,0.593,0.593
1692847002.873504,,0.3097,0.5681,0.5681
1692847002.905655,,0.3296,0.5657,0.5657
1692847002.937410,,0.4446,0.6234,0.6234
1692847002.973325,,0.4019,0.6138,0.6138
1692847003.005436,,0.4241,0.5939,0.5939
1692847003.037427,,0.4013,0.5325,0.5325
1692847003.073246,,0.3853,0.4124,0.4124
1692847003.105522,,0.3382,0.6141,0.6141
1692847003.137426,,0.4539,0.5822,0.5822
1692847003.173341,,0.4925,0.6158,0.6158
1692847003.205403,,0.3577,0.5935,0.5935
1692847003.237381,,0.3661,0.4677,0.4677
1692847003.273307,,0.3694,0.4529,0.4529
1692847003.305384,,0.4484,0.5073,0.5073
1692847003.337246,,0.4761,0.5733,0.5733
1692847003.373628,,0.476,0.594,0.594
1692847003.405412,,0.5059,0.5576,0.5576
1692847003.437398,,0.5135,0.6881,0.6881
1692847003.473539,,0.5135,0.5145,0.5145
1692847003.505537,,0.5387,0.6309,0.6309
1692847003.537390,,0.4717,0.5819,0.5819
1692847003.573633,,0.4709,0.5715,0.5715
1692847003.605831,,0.525,0.5903,0.5903
1692847003.637573,,0.4844,0.5708,0.5708
1692847003.673516,,0.519,0.5894,0.5894
1692847003.705436,,0.5367,0.587,0.587
1692847003.737538,,0.4604,0.6001,0.6001
1692847003.773403,,0.4468,0.6012,0.6012
1692847003.805527,,0.5621,0.6344,0.6344
1692847003.837212,,0.5413,0.6553,0.6553
1692847003.873668,,0.561,0.4861,0.561
1692847003.905571,,0.5014,0.5661,0.5661
1692847003.937545,,0.5858,0.6166,0.6166
1692847003.973663,,0.3726,0.5783,0.5783
1692847004.005771,,0.5006,0.5602,0.5602
1692847004.037340,,0.5169,0.5692,0.5692
1692847004.073414,,0.507,0.5633,0.5633
1692847004.105337,,0.5992,0.6382,0.6382
1692847004.137259,,0.5646,0.6704,0.6704
1692847004.173446,,0.5377,0.6201,0.6201
1692847004.207417,,0.4685,0.5832,0.5832
1692847004.237395,,0.416,0.583,0.583
1692847004.273249,,0.5896,0.6042,0.6042
1692847004.305399,,0.4785,0.6878,0.6878
1692847004.337358,,0.5299,0.5449,0.5449
1692847004.373452,,0.5053,0.628,0.628
1692847004.405416,,0.5113,0.5333,0.5333
1692847004.437381,,0.4703,0.5531,0.5531
1692847004.473425,,0.3995,0.5789,0.5789
1692847004.505704,,0.5344,0.638,0.638
1692847004.537447,,0.5989,0.6198,0.6198
1692847004.573514,,0.5083,0.5852,0.5852
1692847004.605466,,0.5739,0.6372,0.6372
1692847004.637452,,0.5834,0.6528,0.6528
1692847004.673400,,0.4702,0.6031,0.6031
1692847004.705588,,0.5393,0.6405,0.6405
1692847004.737535,,0.6024,0.6079,0.6079
1692847004.773460,,0.5711,0.573,0.573
1692847004.805806,,0.5604,0.5604,0.5604
1692847004.837929,,0.5152,0.6013,0.6013
1692847004.873466,,0.5026,0.5805,0.5805
1692847004.905744,,0.5642,0.5702,0.5702
1692847004.937764,,0.5831,0.6025,0.6025
1692847004.973568,,0.5389,0.5962,0.5962
1692847005.005534,,0.4986,0.5888,0.5888
1692847005.037425,,0.5346,0.606,0.606
1692847005.073270,,0.4605,0.5751,0.5751
1692847005.105580,,0.5852,0.5996,0.5996
1692847005.137236,,0.5899,0.6022,0.6022
1692847005.173363,,0.5001,0.626,0.626
1692847005.205482,,0.5789,0.5848,0.5848
1692847005.237602,,0.501,0.5974,0.5974
1692847005.273326,,0.4372,0.6379,0.6379
1692847005.305427,,0.4383,0.6524,0.6524
1692847005.337698,,0.4754,0.6346,0.6346
1692847005.373561,,0.4943,0.6297,0.6297
1692847005.405384,,0.5268,0.6312,0.6312
1692847005.437441,,0.5196,0.6648,0.6648
1692847005.473424,,0.5664,0.6072,0.6072
1692847005.505308,,0.5253,0.5239,0.5253
1692847005.537450,,0.5549,0.6353,0.6353
1692847005.573409,,0.5117,0.6078,0.6078
1692847005.605537,,0.5122,0.6361,0.6361
1692847005.637480,,0.506,0.6361,0.6361
1692847005.673414,,0.559,0.599,0.599
1692847005.705440,,0.5367,0.6191,0.6191
1692847005.737379,,0.5616,0.6276,0.6276
1692847005.773356,,0.5688,0.6583,0.6583
1692847005.805777,,0.5148,0.6416,0.6416
1692847005.837406,,0.5111,0.6591,0.6591
1692847005.873354,,0.5872,0.6733,0.6733
1692847005.905302,,0.5595,0.6257,0.6257
1692847005.937311,,0.6217,0.6497,0.6497
1692847005.973394,,0.6287,0.6838,0.6838
1692847006.005637,,0.5921,0.6759,0.6759
1692847006.037413,,0.4589,0.518,0.518
1692847006.073408,,0.4763,0.5718,0.5718
1692847006.105649,,0.5198,0.6152,0.6152
1692847006.137469,,0.5371,0.5846,0.5846
1692847006.173252,,0.6357,0.6443,0.6443
1692847006.205382,,0.5899,0.6436,0.6436
1692847006.237470,,0.6352,0.6553,0.6553
1692847006.273309,,0.592,0.6,0.6
1692847006.305447,,0.623,0.6436,0.6436
1692847006.337319,,0.6267,0.6316,0.6316
1692847006.373574,,0.5844,0.6161,0.6161
1692847006.405312,,0.5846,0.6738,0.6738
1692847006.437314,,0.635,0.685,0.685
1692847006.473396,,0.5916,0.6659,0.6659
1692847006.505445,,0.6068,0.596,0.6068
1692847006.537359,,0.6206,0.6007,0.6206
1692847006.573451,,0.6026,0.6801,0.6801
1692847006.605442,,0.6088,0.6614,0.6614
1692847006.637401,,0.5093,0.6534,0.6534
1692847006.673415,,0.5585,0.6224,0.6224
1692847006.705382,,0.4891,0.6289,0.6289
1692847006.737304,,0.591,0.6495,0.6495
1692847006.773749,,0.6082,0.6446,0.6446
1692847006.805772,,0.6211,0.6663,0.6663
1692847006.837769,,0.6449,0.6963,0.6963
1692847006.873435,,0.6168,0.6876,0.6876
1692847006.905760,,0.577,0.6468,0.6468
1692847006.937505,,0.6199,0.6476,0.6476
1692847006.973447,,0.6459,0.6576,0.6576
1692847007.005657,,0.597,0.6414,0.6414
1692847007.037460,,0.6554,0.6368,0.6554
1692847007.073366,,0.6298,0.6444,0.6444
1692847007.105580,,0.6318,0.6459,0.6459
1692847007.137558,,0.6156,0.683,0.683
1692847007.173420,,0.5413,0.6811,0.6811
1692847007.205431,,0.4984,0.6794,0.6794
1692847007.237460,,0.6433,0.6931,0.6931
1692847007.273416,,0.6266,0.5996,0.6266
1692847007.305435,,0.6657,0.6391,0.6657
1692847007.337679,,0.6467,0.6839,0.6839
1692847007.373472,,0.6393,0.6742,0.6742
1692847007.405371,,0.6497,0.6593,0.6593
1692847007.437363,,0.5752,0.6166,0.6166
1692847007.473292,,0.6216,0.6456,0.6456
1692847007.505442,,0.6122,0.6388,0.6388
1692847007.537588,,0.6359,0.6893,0.6893
1692847007.573324,,0.6083,0.6864,0.6864
1692847007.605541,,0.5372,0.6395,0.6395
1692847007.637613,,0.5528,0.6025,0.6025
1692847007.673658,,0.5549,0.6017,0.6017
1692847007.705411,,0.5789,0.6294,0.6294
1692847007.737460,,0.6132,0.6388,0.6388
1692847007.773390,,0.5729,0.6211,0.6211
1692847007.805724,,0.6073,0.6187,0.6187
1692847007.837555,,0.6191,0.6195,0.6195
1692847007.873630,,0.6213,0.6512,0.6512
1692847007.905540,,0.537,0.6409,0.6409
1692847007.937391,,0.5018,0.5861,0.5861
1692847007.973341,,0.5102,0.5959,0.5959
1692847008.005487,,0.5553,0.5451,0.5553
1692847008.037353,,0.5584,0.5975,0.5975
1692847008.073272,,0.4931,0.5695,0.5695
1692847008.105449,,0.5032,0.5621,0.5621
1692847008.137323,,0.6113,0.664,0.664
1692847008.173345,,0.5978,0.6594,0.6594
1692847008.205543,,0.6076,0.6287,0.6287
1692847008.237518,,0.5303,0.5827,0.5827
1692847008.273539,,0.564,0.6612,0.6612
1692847008.305618,,0.5794,0.6246,0.6246
1692847008.337548,,0.6172,0.627,0.627
1692847008.373586,,0.6275,0.5844,0.6275
1692847008.405698,,0.6293,0.6067,0.6293
1692847008.437603,,0.5507,0.6436,0.6436
1692847008.473448,,0.5387,0.6285,0.6285
1692847008.505332,,0.6139,0.6407,0.6407
1692847008.537547,,0.6363,0.6313,0.6363
1692847008.573630,,0.6517,0.589,0.6517
1692847008.605462,,0.6287,0.6332,0.6332
1692847008.637436,,0.6153,0.6397,0.6397
1692847008.673676,,0.6124,0.6023,0.6124
1692847008.705599,,0.5925,0.576,0.5925
1692847008.737450,,0.6423,0.6645,0.6645
1692847008.773747,,0.6587,0.6557,0.6587
1692847008.805310,,0.67,0.6468,0.67
1692847008.837450,,0.6023,0.5993,0.6023
1692847008.873714,,0.5404,0.594,0.594
1692847008.905533,,0.6205,0.6031,0.6205
1692847008.937461,,0.6193,0.6152,0.6193
1692847008.973699,,0.5875,0.5053,0.5875
1692847009.005630,,0.6127,0.6107,0.6127
1692847009.037446,,0.6149,0.6236,0.6236
1692847009.073442,,0.6131,0.6554,0.6554
1692847009.105855,,0.6211,0.5725,0.6211
1692847009.137540,,0.638,0.6108,0.638
1692847009.173537,,0.6513,0.6409,0.6513
1692847009.205724,,0.6331,0.6137,0.6331
1692847009.237624,,0.5244,0.645,0.645
1692847009.273441,,0.593,0.6234,0.6234
1692847009.305770,,0.6159,0.6479,0.6479
1692847009.337470,,0.6453,0.6885,0.6885
1692847009.373363,,0.6167,0.6483,0.6483
1692847009.405640,,0.6036,0.6609,0.6609
1692847009.437529,,0.6161,0.5839,0.6161
1692847009.473569,,0.6287,0.5873,0.6287
1692847009.505507,,0.644,0.634,0.644
1692847009.537627,,0.6611,0.6368,0.6611
1692847009.573438,,0.6502,0.5636,0.6502
1692847009.605511,,0.6154,0.6701,0.6701
1692847009.637502,,0.5105,0.6875,0.6875
1692847009.673493,,0.6089,0.6758,0.6758
1692847009.705424,,0.6297,0.6644,0.6644
1692847009.737322,,0.6,0.6119,0.6119
1692847009.773430,,0.6104,0.6637,0.6637
1692847009.805505,,0.6292,0.6673,0.6673
1692847009.837332,,0.627,0.6785,0.6785
1692847009.873317,,0.6401,0.6808,0.6808
1692847009.905585,,0.6568,0.7001,0.7001
1692847009.937413,,0.6716,0.707,0.707
1692847009.973487,,0.6253,0.6698,0.6698
1692847010.005456,,0.5974,0.6649,0.6649
1692847010.037481,,0.5349,0.6544,0.6544
1692847010.073443,,0.5823,0.5949,0.5949
1692847010.105824,,0.6422,0.6895,0.6895
1692847010.137515,,0.5925,0.6395,0.6395
1692847010.173374,,0.6412,0.6598,0.6598
1692847010.205584,,0.6445,0.6714,0.6714
1692847010.237488,,0.5907,0.6908,0.6908
1692847010.273728,,0.6202,0.6947,0.6947
1692847010.305536,,0.659,0.6468,0.659
1692847010.337449,,0.6546,0.5977,0.6546
1692847010.373468,,0.6834,0.6871,0.6871
1692847010.405459,,0.6073,0.6833,0.6833
1692847010.437628,,0.5451,0.703,0.703
1692847010.473432,,0.6087,0.6976,0.6976
1692847010.505535,,0.6133,0.6924,0.6924
1692847010.537387,,0.6472,0.7011,0.7011
1692847010.573444,,0.6182,0.6924,0.6924
1692847010.605504,,0.6093,0.7207,0.7207
1692847010.637371,,0.6067,0.6224,0.6224
1692847010.673407,,0.6316,0.6821,0.6821
1692847010.705616,,0.6374,0.6702,0.6702
1692847010.737349,,0.6541,0.6837,0.6837
1692847010.773556,,0.6648,0.6787,0.6787
1692847010.805723,,0.6317,0.6765,0.6765
1692847010.837581,,0.5293,0.6926,0.6926
1692847010.873589,,0.5527,0.6864,0.6864
1692847010.905462,,0.6129,0.6877,0.6877
1692847010.937503,,0.619,0.6376,0.6376
1692847010.973699,,0.6223,0.7115,0.7115
1692847011.005545,,0.6253,0.7213,0.7213
1692847011.037361,,0.6271,0.7372,0.7372
1692847011.073468,,0.6335,0.7269,0.7269
1692847011.105502,,0.6441,0.7126,0.7126
1692847011.137329,,0.656,0.7414,0.7414
1692847011.173426,,0.6492,0.7197,0.7197
1692847011.205816,,0.6636,0.7338,0.7338
1692847011.237399,,0.5939,0.7068,0.7068
1692847011.273609,,0.5735,0.7207,0.7207
1692847011.306652,,0.6084,0.733,0.733
